"user","longitude","latitude","Axe Temps","id","picture","datetaken"
"30814115@N07",4.832,45.772,6780,"11312769553","http://farm4.staticflickr.com/3736/11312769553_4b1660d166_t.jpg","2013-12-06"
"30814115@N07",4.8321,45.758,5667,"5254473661","http://farm6.staticflickr.com/5203/5254473661_e7b7a61b1a_t.jpg","2010-12-09"
"30814115@N07",4.8322,45.758,5667,"5254474309","http://farm6.staticflickr.com/5290/5254474309_8a3137d471_t.jpg","2010-12-09"
"30814115@N07",4.8323,45.772,6780,"11312719664","http://farm6.staticflickr.com/5520/11312719664_b4a5da2e15_t.jpg","2013-12-06"
"30814115@N07",4.8324,45.758,5667,"5255086340","http://farm6.staticflickr.com/5246/5255086340_4784a72b98_t.jpg","2010-12-09"
"30814115@N07",4.8331,45.768,5669,"5254511839","http://farm6.staticflickr.com/5161/5254511839_8ab0f5ed2b_t.jpg","2010-12-11"
"30814115@N07",4.8334,45.767,5669,"5254508437","http://farm6.staticflickr.com/5204/5254508437_ea5fdf91ce_t.jpg","2010-12-10"
"30814115@N07",4.8334,45.768,5669,"5254506709","http://farm6.staticflickr.com/5210/5254506709_d2ec8f8b8e_t.jpg","2010-12-11"
"30814115@N07",4.8335,45.767,5669,"5254486811","http://farm6.staticflickr.com/5087/5254486811_8c0c57c1f2_t.jpg","2010-12-11"
"30814115@N07",4.8336,45.768,5669,"5254487413","http://farm6.staticflickr.com/5244/5254487413_b1da9f6362_t.jpg","2010-12-11"
"30814115@N07",4.8336,45.768,6780,"11295711333","http://farm3.staticflickr.com/2865/11295711333_223af7dd99_t.jpg","2013-12-06"
"30814115@N07",4.8338,45.767,5669,"5254488711","http://farm6.staticflickr.com/5081/5254488711_4060cf681b_t.jpg","2010-12-11"
"30814115@N07",4.834,45.767,5669,"5254489509","http://farm6.staticflickr.com/5008/5254489509_2f22e584bd_t.jpg","2010-12-11"
"30814115@N07",4.8342,45.775,6780,"11312642015","http://farm4.staticflickr.com/3821/11312642015_4d501672f7_t.jpg","2013-12-06"
"30814115@N07",4.8346,45.772,6780,"11312935316","http://farm3.staticflickr.com/2836/11312935316_7f705455b1_t.jpg","2013-12-06"
"30814115@N07",4.8359,45.765,5669,"5254501519","http://farm6.staticflickr.com/5204/5254501519_5343c09427_t.jpg","2010-12-11"
"30814115@N07",4.836,45.764,5669,"5254500821","http://farm6.staticflickr.com/5249/5254500821_b48e052c97_t.jpg","2010-12-11"
"30814115@N07",4.836,45.768,5669,"5254504669","http://farm6.staticflickr.com/5048/5254504669_ef1fb89c25_t.jpg","2010-12-11"
"30814115@N07",4.8362,45.767,5669,"5254505381","http://farm6.staticflickr.com/5084/5254505381_fb66970fb0_t.jpg","2010-12-11"
"30814115@N07",4.8366,45.768,5669,"5254503551","http://farm6.staticflickr.com/5006/5254503551_733c517d18_t.jpg","2010-12-11"
"30814115@N07",4.837,45.768,6781,"11312801145","http://farm8.staticflickr.com/7438/11312801145_63a1bc5243_t.jpg","2013-12-07"
"30814115@N07",4.8373,45.768,6781,"11295631356","http://farm3.staticflickr.com/2880/11295631356_ccb3d16f0f_t.jpg","2013-12-07"
"30814115@N07",4.8384,45.767,5669,"5255114012","http://farm6.staticflickr.com/5084/5255114012_dfefd38184_t.jpg","2010-12-11"
"30826685@N06",4.8336,45.767,5398,"4490691329","http://farm3.staticflickr.com/2800/4490691329_aaeaf22f3b_t.jpg","2010-03-19"
"30826685@N06",4.8341,45.767,5398,"4497563723","http://farm5.staticflickr.com/4065/4497563723_21df326434_t.jpg","2010-03-19"
"30837332@N02",4.829,45.759,5353,"4350703837","http://farm3.staticflickr.com/2761/4350703837_fb424cc1ed_t.jpg","2010-02-06"
"30934686@N04",4.8328,45.771,5493,"5558860513","http://farm6.staticflickr.com/5309/5558860513_19fb9c06d9_t.jpg","2010-06-20"
"31000399@N04",4.8226,45.762,4964,"3209702942","http://farm4.staticflickr.com/3351/3209702942_f5d901c842_t.jpg","2009-01-19"
"31034396@N02",4.8508,45.78,6286,"8205832388","http://farm9.staticflickr.com/8208/8205832388_6fb0d027b8_t.jpg","2012-08-08"
"31081440@N00",4.823,45.763,5854,"5829427548","http://farm4.staticflickr.com/3046/5829427548_ba7ed74e68_t.jpg","2011-06-10"
"31184064@N03",4.8156,45.764,3952,"6897569379","http://farm8.staticflickr.com/7179/6897569379_9d78f18ff8_t.jpg","2006-04-30"
"31184064@N03",4.8156,45.764,4330,"6897575293","http://farm8.staticflickr.com/7050/6897575293_bcbf432975_t.jpg","2007-05-06"
"31184064@N03",4.8156,45.764,4331,"6897578595","http://farm8.staticflickr.com/7209/6897578595_8a22e63789_t.jpg","2007-05-06"
"31209467@N07",4.8264,45.763,4465,"2941463853","http://farm4.staticflickr.com/3215/2941463853_2995d5403d_t.jpg","2007-09-17"
"31302833@N04",4.815,45.736,5310,"4212856129","http://farm3.staticflickr.com/2752/4212856129_91e102f438_t.jpg","2009-12-24"
"31302833@N04",4.8212,45.773,5222,"3965798152","http://farm3.staticflickr.com/2518/3965798152_83dd465ac0_t.jpg","2009-09-29"
"31302833@N04",4.8263,45.754,5208,"3927858405","http://farm3.staticflickr.com/2568/3927858405_d0c297ce46_t.jpg","2009-09-15"
"31302833@N04",4.8267,45.76,5459,"4892176408","http://farm5.staticflickr.com/4078/4892176408_7633abfe3c_t.jpg","2010-05-18"
"31302833@N04",4.8277,45.774,4970,"3225521442","http://farm4.staticflickr.com/3075/3225521442_88137670f7_t.jpg","2009-01-25"
"31302833@N04",4.8278,45.754,5208,"3926210078","http://farm4.staticflickr.com/3501/3926210078_f2cf8e3578_t.jpg","2009-09-15"
"31302833@N04",4.8279,45.776,5195,"3955941782","http://farm3.staticflickr.com/2429/3955941782_e72625443a_t.jpg","2009-09-02"
"31302833@N04",4.8282,45.775,5196,"3908862185","http://farm4.staticflickr.com/3493/3908862185_f1b43f9359_t.jpg","2009-09-03"
"31302833@N04",4.8284,45.771,5201,"3998172212","http://farm4.staticflickr.com/3531/3998172212_1007b978e2_t.jpg","2009-09-08"
"31302833@N04",4.8299,45.753,5208,"3926217624","http://farm4.staticflickr.com/3427/3926217624_f0d7cdf473_t.jpg","2009-09-15"
"31302833@N04",4.83,45.752,5208,"3925431793","http://farm4.staticflickr.com/3438/3925431793_1618f8bef9_t.jpg","2009-09-15"
"31302833@N04",4.8307,45.769,6086,"6760089579","http://farm8.staticflickr.com/7026/6760089579_6f04c49455_t.jpg","2012-01-25"
"31302833@N04",4.8317,45.753,5208,"3925438127","http://farm3.staticflickr.com/2590/3925438127_b64ef72f67_t.jpg","2009-09-15"
"31302833@N04",4.8329,45.753,5208,"3925440233","http://farm3.staticflickr.com/2640/3925440233_1e1f6f29fe_t.jpg","2009-09-15"
"31302833@N04",4.8351,45.765,5194,"3883537545","http://farm3.staticflickr.com/2671/3883537545_a605c101a3_t.jpg","2009-09-01"
"31302833@N04",4.8352,45.753,5208,"3926229628","http://farm4.staticflickr.com/3482/3926229628_d5a8be4b01_t.jpg","2009-09-15"
"31302833@N04",4.8353,45.766,5194,"3884327670","http://farm3.staticflickr.com/2433/3884327670_ebd17ae689_t.jpg","2009-09-01"
"31302833@N04",4.8356,45.752,5208,"3928642482","http://farm4.staticflickr.com/3423/3928642482_d908624894_t.jpg","2009-09-15"
"31302833@N04",4.8359,45.775,5202,"3997415183","http://farm3.staticflickr.com/2529/3997415183_91e974cb5c_t.jpg","2009-09-10"
"31302833@N04",4.8368,45.759,5291,"4574098543","http://farm5.staticflickr.com/4061/4574098543_0b87293f0f_t.jpg","2009-12-05"
"31302833@N04",4.837,45.751,5208,"3927845869","http://farm3.staticflickr.com/2598/3927845869_018d5441b8_t.jpg","2009-09-15"
"31302833@N04",4.841,45.761,6019,"6370959113","http://farm7.staticflickr.com/6115/6370959113_ec8932fe14_t.jpg","2011-11-20"
"31302833@N04",4.8412,45.755,5221,"3998137934","http://farm3.staticflickr.com/2597/3998137934_5cf2fd53c1_t.jpg","2009-09-28"
"31302833@N04",4.8437,45.769,5207,"3919675180","http://farm3.staticflickr.com/2591/3919675180_8f3a7f62b3_t.jpg","2009-09-14"
"31302833@N04",4.8509,45.752,5053,"3443978311","http://farm4.staticflickr.com/3330/3443978311_ae05e24c88_t.jpg","2009-04-15"
"31302833@N04",4.8766,45.747,5334,"4431350747","http://farm5.staticflickr.com/4055/4431350747_3e68a3d4fe_t.jpg","2010-01-18"
"31302833@N04",4.879,45.77,5234,"4001615450","http://farm3.staticflickr.com/2545/4001615450_f0244fd203_t.jpg","2009-10-11"
"31331747@N02",4.8661,45.731,4855,"2934804730","http://farm4.staticflickr.com/3294/2934804730_48ae91e9f4_t.jpg","2008-10-04"
"31331747@N02",4.8661,45.731,4856,"2933847789","http://farm4.staticflickr.com/3277/2933847789_82db5f3da5_t.jpg","2008-10-04"
"31332838@N05",4.8334,45.768,4178,"2937989879","http://farm4.staticflickr.com/3073/2937989879_160c9939ed_t.jpg","2006-12-08"
"31333847@N03",4.8267,45.763,4954,"3182088805","http://farm4.staticflickr.com/3443/3182088805_1f5402a2ce_t.jpg","2009-01-09"
"31333847@N03",4.8275,45.762,4954,"3182051973","http://farm4.staticflickr.com/3319/3182051973_f2a34842d6_t.jpg","2009-01-09"
"31333847@N03",4.8276,45.759,4954,"3182816878","http://farm4.staticflickr.com/3517/3182816878_c6437dc113_t.jpg","2009-01-09"
"31333847@N03",4.8281,45.76,4954,"3182024897","http://farm4.staticflickr.com/3471/3182024897_ab9275f289_t.jpg","2009-01-09"
"31333847@N03",4.8283,45.761,4954,"3181932675","http://farm4.staticflickr.com/3122/3181932675_cb61060e07_t.jpg","2009-01-09"
"31333847@N03",4.8289,45.759,4954,"3182801408","http://farm4.staticflickr.com/3518/3182801408_92ff6787f0_t.jpg","2009-01-09"
"31333847@N03",4.8298,45.759,4954,"3182747004","http://farm4.staticflickr.com/3493/3182747004_a09a2dbffb_t.jpg","2009-01-09"
"31333847@N03",4.83,45.761,4954,"3181941943","http://farm4.staticflickr.com/3133/3181941943_38decc9f6c_t.jpg","2009-01-09"
"31421324@N02",4.8104,45.776,5070,"3944232020","http://farm4.staticflickr.com/3500/3944232020_a043d633aa_t.jpg","2009-05-01"
"31421324@N02",4.8111,45.775,5479,"4968608140","http://farm5.staticflickr.com/4092/4968608140_0178f90b53_t.jpg","2010-06-07"
"31421324@N02",4.8168,45.733,4773,"3518699408","http://farm4.staticflickr.com/3386/3518699408_a529f43cce_t.jpg","2008-07-14"
"31421324@N02",4.8194,45.737,5100,"3601012786","http://farm4.staticflickr.com/3554/3601012786_98cd4c129b_t.jpg","2009-05-31"
"31421324@N02",4.8204,45.737,5100,"3659889882","http://farm4.staticflickr.com/3394/3659889882_bb46401a27_t.jpg","2009-05-31"
"31421324@N02",4.8223,45.764,4685,"3345389106","http://farm4.staticflickr.com/3633/3345389106_a4380dd810_t.jpg","2008-04-19"
"31421324@N02",4.8261,45.723,4816,"3344267755","http://farm4.staticflickr.com/3398/3344267755_9f27515e60_t.jpg","2008-08-27"
"31421324@N02",4.8266,45.768,5358,"4399600048","http://farm5.staticflickr.com/4066/4399600048_d6ddaaa95b_t.jpg","2010-02-10"
"31421324@N02",4.8267,45.773,5457,"4636753227","http://farm5.staticflickr.com/4050/4636753227_5d944f9c9a_t.jpg","2010-05-16"
"31421324@N02",4.8281,45.768,5033,"3672493939","http://farm4.staticflickr.com/3617/3672493939_bd0fe873a7_t.jpg","2009-03-26"
"31421324@N02",4.8292,45.759,4685,"4363119486","http://farm5.staticflickr.com/4021/4363119486_b7fd256b18_t.jpg","2008-04-19"
"31421324@N02",4.8306,45.774,5123,"3654463073","http://farm3.staticflickr.com/2466/3654463073_3de8ee12fe_t.jpg","2009-06-23"
"31421324@N02",4.8309,45.761,4537,"4362401281","http://farm5.staticflickr.com/4008/4362401281_83a6e8aa97_t.jpg","2007-11-26"
"31421324@N02",4.8314,45.778,5101,"3661924461","http://farm3.staticflickr.com/2466/3661924461_faa45ba617_t.jpg","2009-06-01"
"31421324@N02",4.8315,45.768,5462,"4748678370","http://farm5.staticflickr.com/4119/4748678370_89abae259b_t.jpg","2010-05-21"
"31421324@N02",4.8317,45.778,5101,"3720018997","http://farm3.staticflickr.com/2423/3720018997_3deb402c11_t.jpg","2009-06-01"
"31421324@N02",4.8319,45.729,4816,"3345265646","http://farm4.staticflickr.com/3621/3345265646_30ccd4a2b3_t.jpg","2008-08-27"
"31421324@N02",4.8319,45.775,5123,"3659021029","http://farm4.staticflickr.com/3330/3659021029_9e71f5640f_t.jpg","2009-06-23"
"31421324@N02",4.8322,45.779,5495,"4742887993","http://farm5.staticflickr.com/4143/4742887993_2c4d6e889c_t.jpg","2010-06-23"
"31421324@N02",4.8325,45.781,5092,"3644567268","http://farm4.staticflickr.com/3345/3644567268_409d7fa118_t.jpg","2009-05-24"
"31421324@N02",4.8327,45.768,4464,"3310233636","http://farm4.staticflickr.com/3621/3310233636_6875d9ebd3_t.jpg","2007-09-15"
"31421324@N02",4.833,45.756,4448,"3300216971","http://farm4.staticflickr.com/3407/3300216971_dda46aa2bc_t.jpg","2007-08-30"
"31421324@N02",4.833,45.77,5160,"3771180441","http://farm3.staticflickr.com/2472/3771180441_179560bd99_t.jpg","2009-07-29"
"31421324@N02",4.8333,45.765,4604,"3730776892","http://farm3.staticflickr.com/2590/3730776892_ef62ca3d9c_t.jpg","2008-01-31"
"31421324@N02",4.8339,45.775,5496,"4768003843","http://farm5.staticflickr.com/4080/4768003843_84a8b0ddd3_t.jpg","2010-06-24"
"31421324@N02",4.8342,45.767,5603,"5060035489","http://farm5.staticflickr.com/4125/5060035489_4133d6ea0b_t.jpg","2010-10-07"
"31421324@N02",4.8346,45.758,5020,"3665064324","http://farm4.staticflickr.com/3647/3665064324_572b566d98_t.jpg","2009-03-13"
"31421324@N02",4.8352,45.767,4605,"3217982319","http://farm4.staticflickr.com/3422/3217982319_ddf26cb386_t.jpg","2008-02-01"
"31421324@N02",4.8353,45.775,5109,"3671897941","http://farm4.staticflickr.com/3582/3671897941_fe9ef4bebe_t.jpg","2009-06-09"
"31421324@N02",4.8357,45.772,4610,"3218833866","http://farm4.staticflickr.com/3085/3218833866_860643b8b6_t.jpg","2008-02-06"
"31421324@N02",4.8358,45.756,4841,"3491511749","http://farm4.staticflickr.com/3575/3491511749_fc47710f38_t.jpg","2008-09-20"
"31421324@N02",4.8358,45.771,4811,"2949313759","http://farm4.staticflickr.com/3026/2949313759_69a0590e62_t.jpg","2008-08-21"
"31421324@N02",4.8359,45.761,4478,"3256019335","http://farm4.staticflickr.com/3348/3256019335_1b4a3a0b45_t.jpg","2007-09-29"
"31421324@N02",4.836,45.756,4374,"4362703460","http://farm3.staticflickr.com/2748/4362703460_824e3a2c26_t.jpg","2007-06-18"
"31421324@N02",4.8362,45.768,4591,"3345383908","http://farm4.staticflickr.com/3564/3345383908_ca0c58c6da_t.jpg","2008-01-18"
"31421324@N02",4.8362,45.768,4811,"3730060368","http://farm4.staticflickr.com/3025/3730060368_2f02a798b2_t.jpg","2008-08-21"
"31421324@N02",4.8364,45.759,4547,"3266575383","http://farm1.staticflickr.com/243/3266575383_97be2964b4_t.jpg","2007-12-05"
"31421324@N02",4.8364,45.759,4985,"3266575611","http://farm2.staticflickr.com/1011/3266575611_0df400923d_t.jpg","2009-02-09"
"31421324@N02",4.8365,45.768,5592,"5032573987","http://farm5.staticflickr.com/4132/5032573987_ab658e1006_t.jpg","2010-09-27"
"31421324@N02",4.8367,45.773,4478,"3256013513","http://farm4.staticflickr.com/3372/3256013513_111f5cd827_t.jpg","2007-09-29"
"31421324@N02",4.8369,45.759,4678,"3519736968","http://farm4.staticflickr.com/3662/3519736968_c332ca1994_t.jpg","2008-04-12"
"31421324@N02",4.8371,45.774,4698,"3250695461","http://farm4.staticflickr.com/3023/3250695461_0f68466971_t.jpg","2008-05-01"
"31421324@N02",4.8372,45.763,4614,"3519499834","http://farm4.staticflickr.com/3662/3519499834_4f8d3a19e0_t.jpg","2008-02-10"
"31421324@N02",4.8377,45.777,5170,"3919776998","http://farm3.staticflickr.com/2491/3919776998_1e7e5daae0_t.jpg","2009-08-08"
"31421324@N02",4.8391,45.766,4814,"3729283719","http://farm3.staticflickr.com/2541/3729283719_06fe4b89f8_t.jpg","2008-08-24"
"31421324@N02",4.8392,45.757,5099,"4341477617","http://farm5.staticflickr.com/4025/4341477617_c8cc602f47_t.jpg","2009-05-30"
"31421324@N02",4.8398,45.757,4383,"3319403122","http://farm4.staticflickr.com/3455/3319403122_4afabf66db_t.jpg","2007-06-27"
"31421324@N02",4.84,45.759,4383,"3319021743","http://farm4.staticflickr.com/3337/3319021743_ff0eeb645e_t.jpg","2007-06-27"
"31421324@N02",4.8401,45.769,4856,"3497689916","http://farm4.staticflickr.com/3605/3497689916_9d3969e4a8_t.jpg","2008-10-04"
"31421324@N02",4.8407,45.766,5056,"3491001178","http://farm4.staticflickr.com/3382/3491001178_3c31f371da_t.jpg","2009-04-18"
"31421324@N02",4.8414,45.757,5497,"4742921757","http://farm5.staticflickr.com/4140/4742921757_ebf91dcbf7_t.jpg","2010-06-25"
"31421324@N02",4.8427,45.779,5496,"4768622124","http://farm5.staticflickr.com/4115/4768622124_7957b672c0_t.jpg","2010-06-24"
"31421324@N02",4.8463,45.787,4685,"3518244623","http://farm4.staticflickr.com/3392/3518244623_cb462c7fe0_t.jpg","2008-04-19"
"31421324@N02",4.8502,45.749,4961,"3673135340","http://farm4.staticflickr.com/3584/3673135340_8bf3952bab_t.jpg","2009-01-16"
"31421324@N02",4.8507,45.763,4461,"3518484895","http://farm4.staticflickr.com/3581/3518484895_03598e88d4_t.jpg","2007-09-12"
"31421324@N02",4.8557,45.774,5485,"5146598996","http://farm2.staticflickr.com/1439/5146598996_07f6bb245b_t.jpg","2010-06-13"
"31421324@N02",4.856,45.781,5602,"5058283988","http://farm5.staticflickr.com/4133/5058283988_a5e2bcab7b_t.jpg","2010-10-06"
"31421324@N02",4.8569,45.763,5603,"5140041445","http://farm2.staticflickr.com/1377/5140041445_12e3a226c9_t.jpg","2010-10-07"
"31421324@N02",4.8605,45.773,5604,"5062795437","http://farm5.staticflickr.com/4085/5062795437_4b11c70bfd_t.jpg","2010-10-08"
"31421324@N02",4.8757,45.782,4436,"3519260406","http://farm4.staticflickr.com/3383/3519260406_e38fbb6d03_t.jpg","2007-08-18"
"31421324@N02",4.876,45.783,4436,"3519174772","http://farm4.staticflickr.com/3388/3519174772_b176871bf7_t.jpg","2007-08-18"
"31432921@N03",4.8253,45.761,5399,"5506682247","http://farm6.staticflickr.com/5214/5506682247_bf17b1ae0b_t.jpg","2010-03-20"
"31432921@N03",4.8462,45.781,5399,"4453394615","http://farm5.staticflickr.com/4048/4453394615_fcec668bdd_t.jpg","2010-03-20"
"31442884@N00",4.8224,45.724,4267,"410552536","http://farm1.staticflickr.com/163/410552536_2a6dbfacfa_t.jpg","2007-03-04"
"31442884@N00",4.83,45.769,4005,"315150456","http://farm1.staticflickr.com/122/315150456_ebcadb2097_t.jpg","2006-06-21"
"31442884@N00",4.8318,45.758,4550,"2098310135","http://farm3.staticflickr.com/2413/2098310135_48daec05f5_t.jpg","2007-12-08"
"31442884@N00",4.8337,45.759,4179,"318492988","http://farm1.staticflickr.com/127/318492988_5fc42606f4_t.jpg","2006-12-09"
"31442884@N00",4.8348,45.759,4179,"318542412","http://farm1.staticflickr.com/136/318542412_e6bc73c214_t.jpg","2006-12-09"
"31442884@N00",4.8364,45.768,5584,"5005285844","http://farm5.staticflickr.com/4134/5005285844_f72ba8ab5e_t.jpg","2010-09-19"
"31442884@N00",4.8397,45.757,5584,"5005275380","http://farm5.staticflickr.com/4091/5005275380_28a1e9e432_t.jpg","2010-09-19"
"31442884@N00",4.8398,45.757,5584,"5005280266","http://farm5.staticflickr.com/4154/5005280266_ac0a1e00de_t.jpg","2010-09-19"
"31442884@N00",4.84,45.757,5584,"5005283664","http://farm5.staticflickr.com/4083/5005283664_4a0c06e8e3_t.jpg","2010-09-19"
"31442884@N00",4.8578,45.784,4250,"399316146","http://farm1.staticflickr.com/147/399316146_48f5283d62_t.jpg","2007-02-18"
"31442884@N00",4.8773,45.749,4185,"323261774","http://farm1.staticflickr.com/130/323261774_596b59d1ea_t.jpg","2006-12-15"
"31508598@N07",4.8267,45.761,6040,"6489913311","http://farm8.staticflickr.com/7002/6489913311_813ff5f693_t.jpg","2011-12-10"
"31508598@N07",4.8268,45.761,6040,"6489917273","http://farm8.staticflickr.com/7143/6489917273_188c5c7fef_t.jpg","2011-12-10"
"31508598@N07",4.827,45.758,6040,"6489903173","http://farm8.staticflickr.com/7166/6489903173_7996cdd379_t.jpg","2011-12-10"
"31508598@N07",4.8271,45.758,6040,"6489904993","http://farm8.staticflickr.com/7027/6489904993_8ff5e2c496_t.jpg","2011-12-10"
"31508598@N07",4.8272,45.76,5295,"5248026346","http://farm6.staticflickr.com/5250/5248026346_d2c9b031d8_t.jpg","2009-12-09"
"31508598@N07",4.8276,45.767,5295,"5248029504","http://farm6.staticflickr.com/5166/5248029504_2098093bc5_t.jpg","2009-12-09"
"31508598@N07",4.8282,45.76,5294,"5246287085","http://farm6.staticflickr.com/5208/5246287085_8e6d3c7746_t.jpg","2009-12-09"
"31508598@N07",4.8283,45.76,6040,"6489906895","http://farm8.staticflickr.com/7002/6489906895_dcced5f0fc_t.jpg","2011-12-10"
"31508598@N07",4.8294,45.763,5294,"5246284009","http://farm6.staticflickr.com/5005/5246284009_e4c5fe1573_t.jpg","2009-12-09"
"31508598@N07",4.8294,45.768,5295,"5247428655","http://farm6.staticflickr.com/5281/5247428655_b36da41112_t.jpg","2009-12-09"
"31508598@N07",4.8295,45.768,5295,"5248030480","http://farm6.staticflickr.com/5083/5248030480_9b5016051a_t.jpg","2009-12-09"
"31508598@N07",4.8297,45.768,5295,"5247429845","http://farm6.staticflickr.com/5165/5247429845_b391090a22_t.jpg","2009-12-09"
"31508598@N07",4.8297,45.771,5295,"5248041962","http://farm6.staticflickr.com/5290/5248041962_2153082eaa_t.jpg","2009-12-09"
"31508598@N07",4.8298,45.77,6039,"6489835325","http://farm8.staticflickr.com/7015/6489835325_a473b297cf_t.jpg","2011-12-09"
"31508598@N07",4.8299,45.761,6040,"6489909871","http://farm8.staticflickr.com/7020/6489909871_1a3af14ecf_t.jpg","2011-12-10"
"31508598@N07",4.83,45.77,6039,"6489833721","http://farm8.staticflickr.com/7003/6489833721_bb439c7efc_t.jpg","2011-12-09"
"31508598@N07",4.8301,45.769,5295,"5248034212","http://farm6.staticflickr.com/5209/5248034212_1e722b9dee_t.jpg","2009-12-09"
"31508598@N07",4.8302,45.771,5295,"5247437433","http://farm6.staticflickr.com/5001/5247437433_8e20e1b13f_t.jpg","2009-12-09"
"31508598@N07",4.8305,45.76,5294,"5246282187","http://farm6.staticflickr.com/5281/5246282187_a04aa00a99_t.jpg","2009-12-09"
"31508598@N07",4.8306,45.769,5295,"5247432837","http://farm6.staticflickr.com/5042/5247432837_2d6038782d_t.jpg","2009-12-09"
"31508598@N07",4.8308,45.769,5295,"5247434049","http://farm6.staticflickr.com/5123/5247434049_33e0aa24f7_t.jpg","2009-12-09"
"31508598@N07",4.831,45.758,5294,"5246860410","http://farm6.staticflickr.com/5045/5246860410_34a838bb51_t.jpg","2009-12-08"
"31508598@N07",4.8316,45.772,5295,"5248043524","http://farm6.staticflickr.com/5045/5248043524_b76331db0f_t.jpg","2009-12-09"
"31508598@N07",4.8317,45.758,6040,"6489901383","http://farm8.staticflickr.com/7014/6489901383_8d19e383a3_t.jpg","2011-12-10"
"31508598@N07",4.8317,45.76,6040,"6489926395","http://farm8.staticflickr.com/7018/6489926395_e263c4dbd0_t.jpg","2011-12-10"
"31508598@N07",4.8317,45.768,6039,"6489837453","http://farm8.staticflickr.com/7033/6489837453_37bb6d43a4_t.jpg","2011-12-09"
"31508598@N07",4.8319,45.76,5294,"5246279207","http://farm6.staticflickr.com/5129/5246279207_e36b3f9801_t.jpg","2009-12-09"
"31508598@N07",4.832,45.758,6040,"6489899337","http://farm8.staticflickr.com/7153/6489899337_54e53177f7_t.jpg","2011-12-10"
"31508598@N07",4.832,45.773,5295,"5247441067","http://farm6.staticflickr.com/5005/5247441067_1c1d72dfc8_t.jpg","2009-12-09"
"31508598@N07",4.8323,45.773,6039,"6489830659","http://farm8.staticflickr.com/7145/6489830659_eaac53e8f4_t.jpg","2011-12-09"
"31508598@N07",4.8324,45.774,6039,"6489826969","http://farm8.staticflickr.com/7011/6489826969_beb07267c8_t.jpg","2011-12-09"
"31508598@N07",4.8326,45.774,6039,"6489822359","http://farm8.staticflickr.com/7034/6489822359_3f581af738_t.jpg","2011-12-09"
"31508598@N07",4.8328,45.767,5295,"5248068098","http://farm6.staticflickr.com/5089/5248068098_154f83cbb2_t.jpg","2009-12-10"
"31508598@N07",4.8328,45.768,5294,"5246901286","http://farm6.staticflickr.com/5127/5246901286_04b73531e1_t.jpg","2009-12-09"
"31508598@N07",4.8331,45.757,5294,"5246261345","http://farm6.staticflickr.com/5161/5246261345_956893f567_t.jpg","2009-12-08"
"31508598@N07",4.8333,45.76,5294,"5246270287","http://farm6.staticflickr.com/5129/5246270287_8bf2a1021a_t.jpg","2009-12-09"
"31508598@N07",4.8333,45.765,5294,"5246292951","http://farm6.staticflickr.com/5084/5246292951_8694a009bc_t.jpg","2009-12-09"
"31508598@N07",4.8334,45.768,5295,"5247467121","http://farm6.staticflickr.com/5281/5247467121_35c7c5c109_t.jpg","2009-12-10"
"31508598@N07",4.8335,45.765,5294,"5246899450","http://farm6.staticflickr.com/5207/5246899450_f5a20caeab_t.jpg","2009-12-09"
"31508598@N07",4.8335,45.767,5295,"5248062876","http://farm6.staticflickr.com/5127/5248062876_66cf3e954b_t.jpg","2009-12-10"
"31508598@N07",4.8336,45.767,5295,"5247456743","http://farm6.staticflickr.com/5045/5247456743_38346d8b40_t.jpg","2009-12-10"
"31508598@N07",4.8339,45.775,5295,"5248046264","http://farm6.staticflickr.com/5129/5248046264_0b366792e6_t.jpg","2009-12-09"
"31508598@N07",4.8343,45.764,6040,"6489940067","http://farm8.staticflickr.com/7171/6489940067_19f56d13a1_t.jpg","2011-12-10"
"31508598@N07",4.8347,45.759,5294,"5246865962","http://farm6.staticflickr.com/5128/5246865962_e58e481de9_t.jpg","2009-12-08"
"31508598@N07",4.8347,45.775,5295,"5247445617","http://farm6.staticflickr.com/5282/5247445617_de462d807b_t.jpg","2009-12-09"
"31508598@N07",4.8348,45.775,6039,"6489820153","http://farm8.staticflickr.com/7010/6489820153_9ac8e7228c_t.jpg","2011-12-09"
"31508598@N07",4.8349,45.775,6039,"6489818863","http://farm8.staticflickr.com/7174/6489818863_5c089c95cd_t.jpg","2011-12-09"
"31508598@N07",4.8357,45.76,6040,"6489936833","http://farm8.staticflickr.com/7149/6489936833_3df75c05b0_t.jpg","2011-12-10"
"31508598@N07",4.8357,45.761,6040,"6489928737","http://farm8.staticflickr.com/7031/6489928737_4bd041c3f4_t.jpg","2011-12-10"
"31508598@N07",4.8358,45.761,6040,"6489935371","http://farm8.staticflickr.com/7023/6489935371_ec92b90508_t.jpg","2011-12-10"
"31508598@N07",4.8358,45.765,5295,"5247473399","http://farm6.staticflickr.com/5242/5247473399_46655ba0ed_t.jpg","2009-12-10"
"31508598@N07",4.8358,45.768,5295,"5247469361","http://farm6.staticflickr.com/5041/5247469361_b3a4278116_t.jpg","2009-12-10"
"31508598@N07",4.8359,45.765,5295,"5248075580","http://farm6.staticflickr.com/5287/5248075580_c9595266d4_t.jpg","2009-12-10"
"31508598@N07",4.8364,45.764,6040,"6489943627","http://farm8.staticflickr.com/7168/6489943627_154441c266_t.jpg","2011-12-10"
