10533740@N03,45.763,4.8306,cluster24,http://farm4.staticflickr.com/3797/8877678710_3585587322_t.jpg,17/08/2010
10533740@N03,45.758,4.84,cluster27,http://farm4.staticflickr.com/3815/8877721548_f90f00cd72_t.jpg,23/07/2009
10533740@N03,45.758,4.84,cluster27,http://farm6.staticflickr.com/5348/8877104911_af88a9298b_t.jpg,24/04/2013
10533740@N03,45.777,4.8543,cluster29,http://farm9.staticflickr.com/8537/8876981125_176b2cbdd9_t.jpg,07/12/2012
10533740@N03,45.777,4.8542,cluster29,http://farm6.staticflickr.com/5340/8877595760_e3c0d80a93_t.jpg,07/12/2012
10533740@N03,45.777,4.8537,cluster29,http://farm9.staticflickr.com/8261/8876977139_0d25347d10_t.jpg,07/12/2012
10533740@N03,45.762,4.8509,cluster34,http://farm4.staticflickr.com/3744/8877019991_87a51c81d9_t.jpg,17/08/2010
10533740@N03,45.774,4.8563,cluster36,http://farm6.staticflickr.com/5449/8876992519_33b04bb787_t.jpg,07/12/2012
10533740@N03,45.774,4.8558,cluster36,http://farm8.staticflickr.com/7434/8877018341_860fc19816_t.jpg,17/07/2012
10533740@N03,45.774,4.8557,cluster36,http://farm3.staticflickr.com/2874/8876983965_a4aba4032b_t.jpg,07/12/2012
10533740@N03,45.774,4.8555,cluster36,http://farm6.staticflickr.com/5449/8876990129_b6a2aa2b28_t.jpg,07/12/2012
10533740@N03,45.752,4.8357,cluster38,http://farm4.staticflickr.com/3808/8877097223_d2b2ba74dd_t.jpg,22/07/2009
10533740@N03,45.764,4.841,cluster41,http://farm6.staticflickr.com/5448/8877714036_46060052d3_t.jpg,23/07/2009
10533740@N03,45.783,4.8522,cluster43,http://farm4.staticflickr.com/3758/8877611652_f1a2b4f2c5_t.jpg,17/07/2012
10533740@N03,45.784,4.8534,cluster43,http://farm4.staticflickr.com/3715/8876998307_4355a4b0b5_t.jpg,17/07/2012
10533740@N03,45.776,4.8545,cluster53,http://farm8.staticflickr.com/7389/8877598346_38585aecce_t.jpg,07/12/2012
10550136@N05,45.763,4.8315,cluster24,http://farm2.staticflickr.com/1190/947160713_aedae98ad8_t.jpg,18/03/2007
10592220@N03,45.768,4.8335,cluster3,http://farm2.staticflickr.com/1267/1026615776_e9481a5df7_t.jpg,06/08/2007
10592220@N03,45.768,4.8335,cluster3,http://farm2.staticflickr.com/1277/1026469762_91eac1e96f_t.jpg,04/08/2007
10611153@N00,45.761,4.8269,cluster0,http://farm4.staticflickr.com/3291/3504530201_14dda4ebee_t.jpg,01/05/2009
10611153@N00,45.761,4.8267,cluster0,http://farm4.staticflickr.com/3573/3504126727_e0c4702493_t.jpg,01/05/2009
10611153@N00,45.762,4.8237,cluster2,http://farm4.staticflickr.com/3311/3504086219_036fd2f5c8_t.jpg,01/05/2009
10611153@N00,45.762,4.8225,cluster2,http://farm4.staticflickr.com/3345/3500962759_b47ec9ed52_t.jpg,01/05/2009
10611153@N00,45.762,4.8226,cluster2,http://farm4.staticflickr.com/3339/3504080195_f8401cf391_t.jpg,01/05/2009
10611153@N00,45.763,4.8226,cluster2,http://farm4.staticflickr.com/3605/3501758436_61a0b1748d_t.jpg,01/05/2009
10611153@N00,45.762,4.8227,cluster2,http://farm4.staticflickr.com/3374/3500985809_b9c1f663fa_t.jpg,01/05/2009
10611153@N00,45.762,4.8228,cluster2,http://farm4.staticflickr.com/3297/3500978435_59c75a9966_t.jpg,01/05/2009
10611153@N00,45.762,4.8229,cluster2,http://farm4.staticflickr.com/3621/3501824964_30edfcc876_t.jpg,01/05/2009
10611153@N00,45.762,4.8223,cluster2,http://farm4.staticflickr.com/3646/3500926597_08ec54cf54_t.jpg,01/05/2009
10611153@N00,45.762,4.8217,cluster2,http://farm4.staticflickr.com/3369/3501716226_9616dbb971_t.jpg,01/05/2009
10611153@N00,45.762,4.8222,cluster2,http://farm4.staticflickr.com/3608/3500910465_0b81f576f3_t.jpg,01/05/2009
10611153@N00,45.768,4.8341,cluster3,http://farm4.staticflickr.com/3658/3504308037_7a955c37d0_t.jpg,02/05/2009
10611153@N00,45.767,4.8341,cluster3,http://farm4.staticflickr.com/3606/3504291607_6ea11de42c_t.jpg,02/05/2009
10611153@N00,45.767,4.8333,cluster3,http://farm4.staticflickr.com/3118/3504248747_5dce79c23c_t.jpg,02/05/2009
10611153@N00,45.767,4.8334,cluster3,http://farm4.staticflickr.com/3613/3504273075_4c6b1eb803_t.jpg,02/05/2009
10611153@N00,45.767,4.8335,cluster3,http://farm4.staticflickr.com/3307/3505041186_28214d41a7_t.jpg,02/05/2009
10611153@N00,45.758,4.8321,cluster4,http://farm4.staticflickr.com/3373/3504154027_273a67f96d_t.jpg,03/05/2009
10611153@N00,45.758,4.8324,cluster4,http://farm4.staticflickr.com/3577/3504962426_4c5e89cc0f_t.jpg,03/05/2009
10611153@N00,45.763,4.8279,cluster5,http://farm4.staticflickr.com/3642/3504559075_604e9e1401_t.jpg,01/05/2009
10611153@N00,45.763,4.8281,cluster5,http://farm4.staticflickr.com/3301/3505372008_34ee8f8881_t.jpg,01/05/2009
10611153@N00,45.768,4.8368,cluster6,http://farm4.staticflickr.com/3559/3505206916_a0aa131415_t.jpg,02/05/2009
10611153@N00,45.767,4.8368,cluster6,http://farm4.staticflickr.com/3373/3504479253_b18aff37a3_t.jpg,02/05/2009
10611153@N00,45.768,4.8364,cluster6,http://farm4.staticflickr.com/3605/3505198554_c46783a21c_t.jpg,02/05/2009
10611153@N00,45.768,4.8361,cluster6,http://farm4.staticflickr.com/3613/3505227228_9fc97fcf1e_t.jpg,02/05/2009
10611153@N00,45.768,4.836,cluster6,http://farm4.staticflickr.com/3572/3505193690_71cdfb568d_t.jpg,02/05/2009
10611153@N00,45.767,4.8363,cluster6,http://farm4.staticflickr.com/3360/3505282394_f2fd145246_t.jpg,02/05/2009
10611153@N00,45.76,4.8192,cluster23,http://farm4.staticflickr.com/3390/3500890867_64efb8fe64_t.jpg,01/05/2009
10611153@N00,45.759,4.8196,cluster23,http://farm4.staticflickr.com/3545/3500885279_312e3c6021_t.jpg,01/05/2009
10611153@N00,45.759,4.8199,cluster23,http://farm4.staticflickr.com/3318/3500877095_f5c8c05cc1_t.jpg,01/05/2009
10611153@N00,45.76,4.82,cluster23,http://farm4.staticflickr.com/3626/3500852235_04f1675491_t.jpg,01/05/2009
10611153@N00,45.756,4.8356,cluster25,http://farm4.staticflickr.com/3540/3504204115_1632375fcd_t.jpg,03/05/2009
10611153@N00,45.756,4.8345,cluster25,http://farm4.staticflickr.com/3560/3504189775_217ef233ca_t.jpg,03/05/2009
10666810@N00,45.761,4.8269,cluster0,http://farm3.staticflickr.com/2620/4166948991_88785d34c9_t.jpg,05/12/2008
10666810@N00,45.762,4.8221,cluster2,http://farm3.staticflickr.com/2444/4167692664_d09d652c84_t.jpg,06/12/2008
10666810@N00,45.762,4.8232,cluster2,http://farm3.staticflickr.com/2573/4170562682_92d288e709_t.jpg,07/12/2008
10666810@N00,45.763,4.822,cluster2,http://farm3.staticflickr.com/2732/4166938321_b44aa05f51_t.jpg,06/12/2008
10666810@N00,45.767,4.8343,cluster3,http://farm8.staticflickr.com/7459/11315603733_caa32d84c7_t.jpg,10/12/2013
10666810@N00,45.768,4.8371,cluster6,http://farm3.staticflickr.com/2877/11315598674_e318c395ca_t.jpg,10/12/2013
10666810@N00,45.768,4.8371,cluster6,http://farm3.staticflickr.com/2672/4169795955_894e422437_t.jpg,07/12/2008
10666810@N00,45.768,4.8356,cluster6,http://farm3.staticflickr.com/2781/4167751592_c0b5c0ddbb_t.jpg,05/12/2008
10666810@N00,45.77,4.8303,cluster8,http://farm6.staticflickr.com/5545/11315541146_54f0b18e5a_t.jpg,10/12/2013
10666810@N00,45.757,4.8404,cluster9,http://farm5.staticflickr.com/4129/5222614685_95ba61e11b_t.jpg,29/11/2010
10666810@N00,45.756,4.8394,cluster9,http://farm5.staticflickr.com/4085/5223202908_3e88052dfa_t.jpg,29/11/2010
10666810@N00,45.756,4.8404,cluster9,http://farm5.staticflickr.com/4148/5222599045_f5b7d3b5a8_t.jpg,29/11/2010
10666810@N00,45.757,4.8406,cluster9,http://farm6.staticflickr.com/5290/5222778723_4382aef645_t.jpg,29/11/2010
10666810@N00,45.76,4.8353,cluster10,http://farm8.staticflickr.com/7292/11315578336_a781989da1_t.jpg,10/12/2013
10666810@N00,45.765,4.8273,cluster12,http://farm3.staticflickr.com/2759/4170564610_4424c4e701_t.jpg,07/12/2008
10666810@N00,45.76,4.8403,cluster27,http://farm6.staticflickr.com/5207/5224928350_aff0beaa7d_t.jpg,30/11/2010
10666810@N00,45.765,4.8409,cluster31,http://farm5.staticflickr.com/4127/5224330605_75f1be0049_t.jpg,30/11/2010
10666810@N00,45.766,4.8409,cluster31,http://farm5.staticflickr.com/4132/5224921632_188607ea31_t.jpg,30/11/2010
10666810@N00,45.775,4.8353,cluster33,http://farm6.staticflickr.com/5090/5248759334_325f760933_t.jpg,10/12/2010
10666810@N00,45.764,4.8395,cluster41,http://farm4.staticflickr.com/3612/3578373242_83c7299bbe_t.jpg,25/05/2008
10666810@N00,45.768,4.8409,cluster44,http://farm6.staticflickr.com/5201/5224406307_b6b5b55d26_t.jpg,30/11/2010
10666810@N00,45.774,4.8283,cluster58,http://farm6.staticflickr.com/5008/5248763232_0924792861_t.jpg,08/12/2010
10691102@N00,45.769,4.8292,cluster8,http://farm4.staticflickr.com/3061/2457155900_42ea8caecc_t.jpg,01/05/2008
10691102@N00,45.77,4.8292,cluster8,http://farm4.staticflickr.com/3222/2456326087_c8b1184979_t.jpg,01/05/2008
10691102@N00,45.769,4.8299,cluster8,http://farm3.staticflickr.com/2189/2456326889_15fe276f1f_t.jpg,01/05/2008
10691102@N00,45.769,4.8295,cluster8,http://farm3.staticflickr.com/2156/2457155640_6156ef6370_t.jpg,01/05/2008
10691102@N00,45.769,4.8293,cluster8,http://farm3.staticflickr.com/2406/2456327561_4061654cd9_t.jpg,01/05/2008
10691102@N00,45.768,4.83,cluster20,http://farm3.staticflickr.com/2164/2456327811_3845df32a4_t.jpg,01/05/2008
10691102@N00,45.768,4.8299,cluster20,http://farm3.staticflickr.com/2209/2456327261_2e67612814_t.jpg,01/05/2008
10691102@N00,45.769,4.8269,cluster52,http://farm3.staticflickr.com/2297/2456325379_3e9c2f86b1_t.jpg,01/05/2008
10695400@N06,45.76,4.8283,cluster1,http://farm6.staticflickr.com/5271/5802789042_cd904d0c76_t.jpg,21/07/2010
10695400@N06,45.759,4.8287,cluster1,http://farm6.staticflickr.com/5193/5802849488_6eb3891275_t.jpg,21/07/2010
10695400@N06,45.759,4.829,cluster1,http://farm4.staticflickr.com/3519/5802267181_8b70bd4789_t.jpg,21/07/2010
10695400@N06,45.759,4.8297,cluster1,http://farm3.staticflickr.com/2498/5766699017_4384086a05_t.jpg,20/07/2010
10695400@N06,45.763,4.8231,cluster2,http://farm7.staticflickr.com/6209/6107449027_5efedd97b1_t.jpg,23/07/2010
10695400@N06,45.762,4.8215,cluster2,http://farm7.staticflickr.com/6063/6109046715_83332689a1_t.jpg,23/07/2010
10695400@N06,45.763,4.8218,cluster2,http://farm7.staticflickr.com/6203/6109317678_fb1fb884cf_t.jpg,23/07/2010
10695400@N06,45.763,4.8222,cluster2,http://farm7.staticflickr.com/6185/6107438509_1326a78531_t.jpg,23/07/2010
10695400@N06,45.763,4.823,cluster2,http://farm7.staticflickr.com/6201/6107428659_9f174e562a_t.jpg,23/07/2010
10695400@N06,45.768,4.8335,cluster3,http://farm9.staticflickr.com/8515/8521144497_496ef2150f_t.jpg,04/02/2012
10695400@N06,45.758,4.8329,cluster4,http://farm7.staticflickr.com/6203/6109967053_3bda5e88af_t.jpg,23/07/2010
10695400@N06,45.763,4.8271,cluster5,http://farm6.staticflickr.com/5310/5768934849_9bcf1c96dd_t.jpg,21/07/2010
10695400@N06,45.768,4.8368,cluster6,http://farm3.staticflickr.com/2328/5772580754_6004638e5b_t.jpg,21/07/2010
10695400@N06,45.768,4.8362,cluster6,http://farm7.staticflickr.com/6193/6113712077_ecb192b1e0_t.jpg,23/07/2010
10695400@N06,45.757,4.8398,cluster9,http://farm7.staticflickr.com/6044/6287461422_064b775500_t.jpg,24/07/2010
10695400@N06,45.756,4.8391,cluster9,http://farm7.staticflickr.com/6040/6286958361_e8622b6c49_t.jpg,24/07/2010
10695400@N06,45.757,4.8399,cluster9,http://farm7.staticflickr.com/6100/6286947253_dfceeefa27_t.jpg,24/07/2010
10695400@N06,45.761,4.8332,cluster11,http://farm4.staticflickr.com/3092/5768126905_654aa8ba2b_t.jpg,21/07/2010
10695400@N06,45.767,4.8278,cluster12,http://farm6.staticflickr.com/5145/5771995967_672e75e646_t.jpg,21/07/2010
10695400@N06,45.767,4.8278,cluster12,http://farm6.staticflickr.com/5188/5772593112_54a25f4af6_t.jpg,21/07/2010
10695400@N06,45.763,4.8358,cluster17,http://farm7.staticflickr.com/6150/5996045373_e6d0796dec_t.jpg,23/07/2010
10695400@N06,45.763,4.8359,cluster17,http://farm7.staticflickr.com/6208/6107425691_39598c5165_t.jpg,23/07/2010
10695400@N06,45.765,4.8331,cluster18,http://farm6.staticflickr.com/5184/5766607471_987c2e9229_t.jpg,20/07/2010
10695400@N06,45.766,4.8344,cluster18,http://farm3.staticflickr.com/2264/5766160571_00d349d0b9_t.jpg,20/07/2010
10695400@N06,45.758,4.8259,cluster19,http://farm4.staticflickr.com/3015/5802806658_5b4b08e5b7_t.jpg,21/07/2010
10695400@N06,45.757,4.8267,cluster19,http://farm3.staticflickr.com/2346/5802875420_5fb21357c7_t.jpg,21/07/2010
10695400@N06,45.757,4.827,cluster19,http://farm3.staticflickr.com/2683/5802306655_ff3312c6f1_t.jpg,21/07/2010
10695400@N06,45.772,4.8347,cluster21,http://farm7.staticflickr.com/6017/5995896796_ab935aa872_t.jpg,22/07/2010
10695400@N06,45.763,4.831,cluster24,http://farm3.staticflickr.com/2187/5766619659_127939421d_t.jpg,20/07/2010
10695400@N06,45.765,4.8409,cluster31,http://farm7.staticflickr.com/6232/6286937969_371d934b4f_t.jpg,24/07/2010
10695400@N06,45.739,4.8145,cluster42,http://farm7.staticflickr.com/6185/6078427262_a1e18d14be_t.jpg,23/07/2010
10695400@N06,45.737,4.8149,cluster42,http://farm7.staticflickr.com/6183/6086298036_115704caa7_t.jpg,23/07/2010
10695400@N06,45.769,4.8403,cluster44,http://farm7.staticflickr.com/6058/6287437582_147c436431_t.jpg,24/07/2010
10695400@N06,45.769,4.8407,cluster44,http://farm7.staticflickr.com/6112/6286926391_5b31fe24ce_t.jpg,24/07/2010
10696107@N08,45.768,4.8346,cluster3,http://farm3.staticflickr.com/2190/1954769148_ba846a6e3c_t.jpg,08/12/2003
10696107@N08,45.768,4.8359,cluster6,http://farm3.staticflickr.com/2313/1954702150_b132c7a22b_t.jpg,08/12/2003
10712852@N02,45.762,4.8222,cluster2,http://farm3.staticflickr.com/2223/2108077481_2732e1b0b2_t.jpg,07/12/2007
10712852@N02,45.767,4.8334,cluster3,http://farm3.staticflickr.com/2158/2110055089_ebddd03d04_t.jpg,08/12/2007
10712852@N02,45.768,4.8366,cluster6,http://farm3.staticflickr.com/2034/2111103692_374f3e5249_t.jpg,09/12/2007
10712852@N02,45.764,4.8316,cluster24,http://farm3.staticflickr.com/2125/2107782399_7b90cb8878_t.jpg,08/12/2007
10734241@N00,45.761,4.86,cluster28,http://farm3.staticflickr.com/2153/2163551160_f8ba920316_t.jpg,06/10/2007
10734241@N00,45.761,4.86,cluster28,http://farm3.staticflickr.com/2087/2162749977_336d0ee852_t.jpg,06/10/2007
10785432@N03,45.762,4.8268,cluster0,http://farm5.staticflickr.com/4144/5008921498_cf54a5bdf9_t.jpg,04/09/2010
10785432@N03,45.762,4.8262,cluster0,http://farm3.staticflickr.com/2377/3592877925_a342d5ff9d_t.jpg,02/06/2009
